person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,Actual_Default,Predicted_Default,Risk_Score,Loan_Grade,Home_Ownership,Loan_Intent
30,60000,5.0,7000,7.49,0.12,8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0557176008332582,A,MORTGAGE,HOMEIMPROVEMENT
22,28800,6.0,8000,11.49,0.28,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.3861657834234634,B,RENT,EDUCATION
23,95000,2.0,13600,11.11,0.14,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0458951166258421,B,RENT,VENTURE
23,32000,4.0,1200,7.68,0.04,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0151297293121839,A,MORTGAGE,EDUCATION
29,75000,0.0,17200,14.27,0.23,8,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.1947117562063311,C,RENT,PERSONAL
22,50000,4.0,12000,7.29,0.24,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0660422615866715,A,MORTGAGE,EDUCATION
25,41508,9.0,1600,13.11,0.04,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0293663369746974,C,MORTGAGE,EDUCATION
29,17000,0.0,1450,10.99,0.09,6,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.1177305753219113,C,RENT,EDUCATION
24,50000,8.0,2000,10.99,0.04,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,1,0.5654265876330291,D,RENT,HOMEIMPROVEMENT
26,26400,6.0,6000,6.0,0.23,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0.4546016762233954,C,RENT,MEDICAL
23,48996,2.0,15000,15.99,0.31,4,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,1,0.9259574334606332,D,RENT,MEDICAL
28,77000,4.0,2600,11.71,0.03,5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0439696969350192,B,MORTGAGE,DEBTCONSOLIDATION
24,38000,8.0,8000,11.49,0.21,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.3265704202953191,B,RENT,MEDICAL
24,52800,2.0,9000,7.9,0.17,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0663475450063991,A,RENT,VENTURE
31,96000,15.0,4000,10.99,0.04,8,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0162153340161909,B,MORTGAGE,EDUCATION
30,79820,4.0,14400,13.49,0.18,6,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.1142353460858709,C,RENT,EDUCATION
42,38000,9.0,6500,10.99,0.17,14,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0886407230799259,A,MORTGAGE,MEDICAL
23,60000,7.0,10000,6.03,0.17,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0310432701983984,A,MORTGAGE,EDUCATION
24,27500,0.0,5000,15.07,0.18,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,1,0.8333082050553282,E,RENT,PERSONAL
21,30000,5.0,9000,12.99,0.3,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,1,0.6756075245119901,C,RENT,MEDICAL
25,48600,0.0,12000,10.99,0.25,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.3060408766392364,A,RENT,MEDICAL
25,32000,3.0,3000,8.94,0.09,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1223835327866173,A,RENT,DEBTCONSOLIDATION
33,105000,12.0,7000,7.74,0.07,10,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0292245027423631,A,MORTGAGE,HOMEIMPROVEMENT
24,77000,1.0,4000,11.99,0.05,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0547887096492876,B,MORTGAGE,HOMEIMPROVEMENT
22,30000,2.0,15000,11.66,0.5,3,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1,0.9482296608383228,C,RENT,DEBTCONSOLIDATION
29,218000,1.0,25000,19.04,0.11,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0,0.3251901967870871,F,MORTGAGE,DEBTCONSOLIDATION
26,56700,3.0,6000,9.63,0.11,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0585918202620005,A,MORTGAGE,DEBTCONSOLIDATION
31,70000,0.0,10000,10.99,0.14,8,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.1207456231928612,C,RENT,PERSONAL
24,42000,4.0,19000,6.99,0.45,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1,1,0.5149170597113775,A,MORTGAGE,MEDICAL
25,43000,9.0,15000,15.57,0.35,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,1,0.9495698271481094,D,RENT,MEDICAL
30,85000,2.0,25000,12.84,0.29,8,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0722188933097747,C,MORTGAGE,EDUCATION
29,120000,5.0,8000,11.11,0.07,10,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0066529343712455,B,OWN,MEDICAL
27,109000,7.0,3950,6.03,0.04,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0116482674755794,A,MORTGAGE,EDUCATION
27,85000,8.0,7500,10.99,0.09,10,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0180889631840805,B,MORTGAGE,VENTURE
24,100000,5.0,7000,6.76,0.07,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0102052963733504,A,MORTGAGE,VENTURE
31,50000,5.0,8800,6.17,0.18,9,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1558627172661703,A,RENT,MEDICAL
22,42000,2.0,7000,14.27,0.17,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.2038697659068336,C,RENT,EDUCATION
24,12480,1.0,7350,6.92,0.59,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1,0.955157338844964,A,RENT,VENTURE
25,85000,10.0,16000,10.99,0.19,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0269528485791847,B,MORTGAGE,VENTURE
27,112921,11.0,19000,16.35,0.17,10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0,0,0.4747967295239942,E,MORTGAGE,HOMEIMPROVEMENT
23,44064,0.0,9500,11.26,0.22,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2088222660564313,B,RENT,EDUCATION
30,60000,11.0,5500,7.51,0.09,10,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0849749525298442,A,RENT,DEBTCONSOLIDATION
28,40000,12.0,1000,9.88,0.03,9,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0472453251718583,B,RENT,PERSONAL
27,75000,1.0,18000,13.57,0.24,9,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.097097193601614,C,MORTGAGE,PERSONAL
22,70000,3.0,22000,11.36,0.31,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0.1865897422549157,B,RENT,EDUCATION
24,95000,8.0,16000,15.33,0.17,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,0,0.2242839770822351,D,MORTGAGE,VENTURE
29,140000,12.0,24250,11.12,0.17,8,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.023272894804849,B,MORTGAGE,MEDICAL
23,86000,4.0,14000,6.62,0.16,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0846791962421756,A,RENT,MEDICAL
22,28500,3.0,3825,15.96,0.13,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0.1435133225390165,C,RENT,VENTURE
28,159000,3.0,15000,11.86,0.09,8,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0163163754118094,B,MORTGAGE,PERSONAL
22,80000,4.0,7000,7.51,0.09,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0465560817051961,A,RENT,PERSONAL
27,90000,11.0,21000,15.62,0.23,9,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,0,0.2605382817575496,D,MORTGAGE,VENTURE
27,113000,5.0,6425,6.03,0.06,7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0278952687849536,A,MORTGAGE,DEBTCONSOLIDATION
25,115000,4.0,20000,6.91,0.17,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0099108268186036,A,MORTGAGE,VENTURE
21,25200,1.0,4000,8.49,0.16,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.1429602355356817,A,RENT,PERSONAL
34,28800,0.0,7200,11.99,0.25,10,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0.3242435097433502,B,RENT,EDUCATION
24,60000,1.0,10000,10.99,0.17,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2042028479366915,B,RENT,MEDICAL
31,40000,4.0,4625,12.42,0.12,5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1039555757456799,B,MORTGAGE,DEBTCONSOLIDATION
29,50000,4.0,10000,6.03,0.2,5,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0869797236274021,A,MORTGAGE,MEDICAL
30,148000,0.0,25000,15.95,0.17,8,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0,0.2823093703426564,D,RENT,EDUCATION
22,65004,5.0,12500,6.03,0.19,4,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0249965277018167,A,MORTGAGE,VENTURE
24,135000,3.0,21000,10.38,0.16,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0126155485462621,B,MORTGAGE,VENTURE
29,77367,12.0,1000,7.37,0.01,9,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0017215628013468,A,OWN,EDUCATION
34,67392,0.0,15000,13.85,0.22,8,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0.1784185668357091,C,MORTGAGE,DEBTCONSOLIDATION
31,78504,2.0,10000,11.41,0.13,7,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.0910731540972145,C,RENT,EDUCATION
28,43200,5.0,12250,9.99,0.28,6,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0341859381146934,B,OWN,PERSONAL
23,48000,7.0,2500,5.42,0.05,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0047841587626992,A,OWN,MEDICAL
25,60000,9.0,10200,13.92,0.17,4,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.0812774402131436,C,MORTGAGE,PERSONAL
27,150000,2.0,8000,10.99,0.05,7,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0361105274434113,B,RENT,EDUCATION
28,60000,4.0,10000,6.54,0.17,9,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1564169914118643,A,RENT,HOMEIMPROVEMENT
27,60000,0.0,7500,15.37,0.13,5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0.1626289222643142,D,OWN,MEDICAL
25,45996,2.0,5000,10.99,0.11,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1,1,0.9782028204550284,G,RENT,VENTURE
52,33996,5.0,8000,9.25,0.24,25,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.374036689277746,B,RENT,MEDICAL
35,52000,3.0,10400,9.99,0.2,7,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0094807591519351,B,OWN,VENTURE
25,73000,9.0,9000,11.86,0.12,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0673105664320799,B,MORTGAGE,DEBTCONSOLIDATION
24,54996,8.0,7200,10.99,0.13,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0841538434197718,B,RENT,EDUCATION
37,43000,2.0,8500,8.88,0.2,11,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2720129216953182,B,RENT,MEDICAL
26,36636,4.0,5000,6.03,0.14,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0677349553773743,A,MORTGAGE,MEDICAL
31,68000,4.0,12000,7.66,0.18,8,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1464075213426041,A,RENT,DEBTCONSOLIDATION
22,39300,5.0,5325,14.59,0.14,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0.4182983043738081,D,MORTGAGE,EDUCATION
31,44000,4.0,12000,17.27,0.27,7,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,0.9214400878873196,D,RENT,DEBTCONSOLIDATION
26,63180,4.0,5825,13.43,0.09,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0177630109612686,C,OWN,HOMEIMPROVEMENT
26,29000,6.0,5000,12.99,0.17,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0,0.3531886125009108,C,RENT,MEDICAL
22,32112,4.0,15000,13.98,0.47,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,1,0.7512935144726757,C,MORTGAGE,PERSONAL
22,36000,6.0,10500,10.74,0.29,2,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0.5598112979897483,B,RENT,DEBTCONSOLIDATION
29,21424,1.0,7750,7.51,0.36,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0,0.3488514809998117,A,MORTGAGE,EDUCATION
28,81996,12.0,3000,12.42,0.04,5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0195656948649332,B,MORTGAGE,EDUCATION
23,54000,7.0,3000,10.99,0.06,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0425472785568816,A,MORTGAGE,DEBTCONSOLIDATION
38,72000,8.0,6000,5.99,0.08,11,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0320134729935348,A,MORTGAGE,DEBTCONSOLIDATION
31,29000,3.0,3500,12.53,0.12,5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0524690193446205,B,MORTGAGE,EDUCATION
25,68000,8.0,6000,12.42,0.09,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0123362281846544,B,OWN,HOMEIMPROVEMENT
